,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
445,Super Fly,1972,R,04 Aug 1972,91 min,"Action, Crime, Drama, Music, Thriller",Gordon Parks Jr.,Phillip Fenty (screenplay by),"Ron O'Neal, Carl Lee, Sheila Frazier, Julius Harris","Super Fly is a cocaine dealer who begins to realize that his life will soon end with either prison or his death. He decides to build an escape from the life by making his biggest deal yet, converting the coke to cash and running off to start a new life. The problem is that the Mob does not have a retirement plan and will give him a choice of staying and selling for them or dying if they find out his intentions.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BOTg5YjJiMWUtNDBhNi00Yzc0LWFiZWUtOGI5NmUyYTliYmQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.5,"6,667",tt0069332,movie,07 May 2015,N/A,"Warner Bros., Sig Shore International",N/A,True
446,Heading South,2005,Unrated,25 Jan 2006,108 min,Drama,Laurent Cantet,"Laurent Cantet (scenario), Robin Campillo (scenario), Dany Laferrière (based on three stories from the book ""La Chair du Maître"" by), Sandy Whitelaw (dialogue: English translation)","Charlotte Rampling, Karen Young, Louise Portal, Ménothy Cesar","Haiti, late 1970's. Sea, sex and sun for Ellen, Brenda and Sue, three North American ladies, on the wrong side of forty or fifty-odd, going through an enchanted interlude. Lonely, forsaken, neglected by men in their native countries, they can indulge here in carnal exultation without shame, thanks to handsome local young men they pay a few dollars. Ellen is a Boston French literature professor, Brenda, an unfulfilled wife from Savannah, Georgia and Sue, a sexually frustrated but good-natured Canadian factory worker. In this second garden of Eden they don't care too much about the neighboring poverty nor about Baby Doc's violent dictatorship. The trouble is that that two of the three women have sights on a single man, Legba. And Legba is beginning to be fed up with being a stud...","French, English","France, Canada, Belgium",3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAxNTI2NjU0Ml5BMl5BanBnXkFtZTcwOTg5OTMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.3,"2,682",tt0381690,movie,01 May 2008,"$898,468",Haut et Court,N/A,True
447,Landline,2017,R,21 Jul 2017,97 min,"Comedy, Drama",Gillian Robespierre,"Elisabeth Holm (story by), Gillian Robespierre (story by), Tom Bean (story by), Elisabeth Holm (screenplay by), Gillian Robespierre (screenplay by)","Jenny Slate, Jay Duplass, Abby Quinn, John Turturro","Set in Manhattan in 1995, LANDLINE follows three women in one family having lots of sex, drugs, and Japanese food. Navigating monogamy, honesty, and a long-lost New York, the Jacobs family lives in the last days when people still didn't have cell phones and still did smoke inside. Teenage Ali discovers her dad's affair, her older sister Dana uncovers her own wild side, and their mother Pat grapples with the truth that she can't have it all, but her family still has each other. For a generation raised on divorce and wall-to-wall carpeting, LANDLINE is an honest comedy about what happens when sisters become friends and parents become humans.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjQzODc2MzQ4MV5BMl5BanBnXkFtZTgwNTU4MjU1MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.4,"4,219",tt5737862,movie,04 Apr 2017,"$940,854",Magnolia Pictures,N/A,True
448,The Lorax,2012,PG,02 Mar 2012,86 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical","Chris Renaud, Kyle Balda(co-director)","Dr. Seuss (based on the book by), Cinco Paul (screenplay by), Ken Daurio (screenplay by)","Danny DeVito, Ed Helms, Zac Efron, Taylor Swift","In the walled city of Thneed-Ville, where everything is artificial and even the air is a commodity, a boy named Ted hopes to win the heart of his dream girl, Audrey. When he learns of her wish to see a real tree, Ted seeks out the Once-ler, a ruined old businessman outside of town in a stark wasteland. Upon hearing of how the hermit gave into his greed for profits and devastated the land over the protests of the Lorax, Ted is inspired to undo the disaster. However, the greedy Mayor of Thneed-Ville, Aloysius O'Hare, has made his fortune exploiting the environmental collapse and is determined to stop the boy from undermining his business.",English,"USA, France, Japan",4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.4,"100,780",tt1482459,movie,09 Nov 2018,"$214,030,500",N/A,N/A,True
449,She Done Him Wrong,1933,Passed,09 Feb 1933,66 min,"Comedy, Drama, History, Musical, Romance",Lowell Sherman,"Mae West (by), Harvey F. Thew (screen play), John Bright (screen play)","Mae West, Cary Grant, Owen Moore, Gilbert Roland","New York singer and nightclub owner Lady Lou has more men friends than you can imagine, unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realizing she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings, a local temperance league leader, though.",English,USA,Nominated for 1 Oscar. Another 2 wins.,https://m.media-amazon.com/images/M/MV5BY2Q3NjEzMTAtMDY3ZS00MDQ5LWI2N2MtZjk4NTE2ZDIwMzU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",N/A,6.3,"5,579",tt0024548,movie,10 Sep 2015,N/A,Paramount Pictures,N/A,True
450,Archive,2020,TV-MA,10 Jul 2020,109 min,"Drama, Mystery, Sci-Fi, Thriller",Gavin Rothery,Gavin Rothery,"Theo James, Stacy Martin, Rhona Mitra, Peter Ferdinando",2038: George Almore is working on a true human-equivalent AI. His latest prototype is almost ready. This sensitive phase is also the riskiest. Especially as he has a goal that must be hidden at all costs.,"English, Japanese, French","UK, Hungary, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMzFkNTRiMzYtODM2MS00YWQ2LThkNTUtMDE1Y2E2YjAwYTUxXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.4,"14,209",tt6882604,movie,10 Jul 2020,"$139,593","Metrol Technology, Independent, Head Gear Films, Hero Squared, Untapped",N/A,True
451,Travels with My Aunt,1972,PG,22 Feb 1973,108 min,"Adventure, Comedy",George Cukor,"Jay Presson Allen (screenplay), Hugh Wheeler (screenplay), Graham Greene (novel)","Maggie Smith, Alec McCowen, Louis Gossett Jr., Robert Stephens","At his mother's funeral, stuffy bank clerk Henry Pulling meets his Aunt Augusta, an elderly eccentric with more-than-shady dealings who pulls him along on a whirlwind adventure as she attempts to rescue an old lover.","English, French, Italian",USA,Won 1 Oscar. Another 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzFmODEwOTEtNDE1Yy00YjE1LWFmNGMtOTNkY2E2ZWNkYjVhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.5,"1,969",tt0069404,movie,11 Aug 2016,"$529,626",Metro Goldwyn Mayer,N/A,True
452,Rapa Nui,1994,R,09 Sep 1994,107 min,"Action, Adventure, Drama, History, Romance",Kevin Reynolds,"Kevin Reynolds (story), Tim Rose Price (screenplay), Kevin Reynolds (screenplay)","Jason Scott Lee, Esai Morales, Sandrine Holt, Eru Potaka Dewes","Tenuously based on the legends of Easter Island, Chile, this story details a civil war between the two tribes on the island: the Long Ears and the Short Ears. A warrior from the ruling class falls in love with a girl from the lower class, and must decide on his position in a time of great civil unrest. The ruling class are demanding larger and larger Moai (stone statues), a task which the lower class and the island ecology are more and more reluctant to provide.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzcyNWZhZTYtZmI4ZC00ZjgzLWIwYzEtZWNlOTQ2YmJhMzgyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,6.4,"4,691",tt0110944,movie,01 Jan 2009,"$305,070",N/A,N/A,True
453,The Abominable Snowman,1957,N/A,01 Oct 1957,85 min,"Adventure, Horror",Val Guest,Nigel Kneale (story and screenplay),"Forrest Tucker, Peter Cushing, Maureen Connell, Richard Wattis","At a remote lhamasery in the Himalayas, scientist John Rollason studies rare mountain herbs with the help of his wife Helen, and associate Peter, while awaiting the arrival of an American named Tom Friend. Over Helen's objections and warnings by the High Lhama, he sets out with Friend on an expedition to find the elusive Yeti, accompanied by another American named Shelley and a young Scotsman, McNee, who claims to have seen the thing. Footprints are found in the snows and McNee seems queerly affected the closer they get to their quarry's likely habitat but the biggest shock to Rollason is discovering Friend is a showman who only intends to exploit their find, with Shelley his gamehunter-marksman. The conflict between science and commercialism only increases when an enormous anthropoid is shot, and the horror only increases as the party realizes the other Yeti intend to retrieve their fallen comrade and have powers to do so which seem extra-human...",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BYTE2N2Y1OWQtZDY5Ny00OTA1LWI2ZGEtOThkNWU1MGRiODFjXkEyXkFqcGdeQXVyNjEwMTA0NTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}]",N/A,6.4,"3,769",tt0050095,movie,N/A,N/A,N/A,N/A,True
454,20 Million Miles to Earth,1957,Not Rated,01 Jun 1957,82 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",Nathan Juran,"Robert Creighton Williams (screenplay), Christopher Knopf (screenplay), Charlott Knight (story)","William Hopper, Joan Taylor, Frank Puglia, John Zaremba","The first spaceship to visit Venus crash lands in the sea, freeing a small native Venusian creature called the Ymir. Eventually growing to enormous size, it threatens the city of Rome.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDQ5OGZmMTUtNzBhZS00M2YzLTk3YWEtMDhjMWU3ZjU0MzZmXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.4,"6,639",tt0050084,movie,16 Apr 2012,N/A,Morningside Worldwide S.A.,N/A,True
455,Here Comes the Boom,2012,PG,12 Oct 2012,105 min,"Action, Comedy, Sport",Frank Coraci,"Allan Loeb, Kevin James","Kevin James, Salma Hayek, Henry Winkler, Greg Germann",A high-school biology teacher looks to become a successful mixed martial arts fighter in an effort to raise money to prevent extracurricular activities from being axed at his cash-strapped school.,"English, Dutch",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.4,"86,882",tt1648179,movie,07 Sep 2014,"$45,290,318","Hey Eddie, Happy Madison Productions, Broken Road",N/A,True
456,The Confirmation,2016,PG-13,18 Mar 2016,101 min,"Adventure, Comedy, Drama, Family",Bob Nelson,Bob Nelson,"Clive Owen, Maria Bello, Jaeden Martell, Stephen Tobolowsky","Eight year old Anthony is somewhat uneasy about spending the weekend with his alcoholic, down-on-his-luck carpenter dad Walt while his mom Bonnie and her new husband Kyle go to a Catholic retreat together. Walt is just as uneasy about spending time with Anthony, especially since their first day together is a series of characteristically unfortunate events, including his truck breaking down, his landlord locking him out of the house, and the theft of his toolbox, which he needs for an upcoming job. As Walt and Anthony set about finding the guy who stole the tools and improvise around their other misfortunes, they begin to discover a true connection with each other, causing Walt to become a better father and Anthony to reveal the promise and potential of the good man he will become.",English,Canada,4 nominations.,https://m.media-amazon.com/images/M/MV5BODkyODM0MTUtYjI3NS00MDIyLWE4ZTUtNGNhOTYwYTNlODZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.4,"6,306",tt4210080,movie,29 Jun 2016,N/A,Lighthouse Pictures,N/A,True
457,The Secret Lives of Dentists,2002,R,29 Aug 2003,104 min,Drama,Alan Rudolph,"Jane Smiley (novel), Craig Lucas (screenplay)","Campbell Scott, Denis Leary, Robin Tunney, Peter Samuel",The movie centers on a dentist who has a strange dream that blurs the boundaries between fantasy and reality.,English,USA,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjE3NTA5NDE0MF5BMl5BanBnXkFtZTcwMjk2MzAwMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.4,"3,321",tt0314630,movie,02 Dec 2014,"$3,707,346","Holedigger Films Inc., Ready Made Film",N/A,True
458,Red Hill,2010,R,05 Nov 2010,95 min,"Thriller, Western",Patrick Hughes,Patrick Hughes,"Ryan Kwanten, Steve Bisley, Tommy Lewis, Claire van der Boom",A young police officer must survive his first day's duty in a small country town.,English,Australia,6 nominations.,https://m.media-amazon.com/images/M/MV5BMjQyNjA0MjEzNl5BMl5BanBnXkFtZTcwNjkyNDU5Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"8,274",tt1530983,movie,16 Apr 2012,"$21,087","Screen Australia, Wildheart Films",N/A,True
459,"Butcher, Baker, Nightmare Maker",1981,R,01 Feb 1982,96 min,"Horror, Mystery, Thriller",William Asher,"Steve Breimer (screenplay), Alan Jay Glueckman (screenplay), Boon Collins (screenplay), Alan Jay Glueckman (story), Boon Collins (story)","Jimmy McNichol, Susan Tyrrell, Bo Svenson, Marcia Lewis","Since the death of his parents fourteen years ago, Billy Lynch has been raised by his over-protective aunt Cheryl. But once he turns seventeen, he is soon set on planning his life...without her. He's planing on going on to college and is dating local girl Julie. None of which sits well for his aunt, who's lost everyone else in her life and now with her nephew ready to leave, ensures she starts on a campaign to keep him with her...forever.But as her plans misfire she becomes swept up in a cycle of psychosis and frenzied violence all being blamed on Billy by everyone else...including a homophobic detective, who's anti-gay prejudice is steadily reaching its zenith...leading to an unforeseeable outcome.","English, Spanish",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BY2MxMjA5MDktOTA2NC00YjdlLWI4YjgtZTA3MDY5OTM4NjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,6.4,"2,447",tt0082813,movie,10 Mar 2021,N/A,"S2D Associates, Royal American Pictures",N/A,True
460,Nighthawks,1981,R,10 Apr 1981,99 min,"Action, Crime, Thriller","Bruce Malmuth, Gary Nelson","David Shaber (screenplay by), David Shaber (story by), Paul Sylbert (story by)","Sylvester Stallone, Billy Dee Williams, Lindsay Wagner, Persis Khambatta","Deke DaSilva and Matthew Fox are two New York City cops who get transferred to an elite anti-terrorism squad. About this same time, an infamous international terrorist shows up in New York City looking to cause some chaos. It's up to DaSilva and Fox to stop him, but will they be in time...?","English, German, French, Swedish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMWQxOGJiMTgtYTQyNy00ZWVmLWE4ZjAtMWIyZjhjZWU5YmYwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.4,"18,125",tt0082817,movie,23 May 2016,"$14,905,359",Universal/Universal Int,N/A,True
461,The Birth of a Nation,2016,R,07 Oct 2016,120 min,"Biography, Drama, History",Nate Parker,"Nate Parker (screenplay by), Nate Parker (story by), Jean McGianni Celestin (story by)","Nate Parker, Armie Hammer, Penelope Ann Miller, Jackie Earle Haley","Set against the antebellum South, THE BIRTH OF A NATION follows Nat Turner (Nate Parker), a literate slave and preacher, whose financially strained owner, Samuel Turner (Armie Hammer), accepts an offer to use Nat's preaching to subdue unruly slaves. As he witnesses countless atrocities - against himself and his fellow slaves - Nat orchestrates an uprising in the hopes of leading his people to freedom.",English,"USA, Canada",3 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5MjI3NzQxMl5BMl5BanBnXkFtZTgwMTUwNjYyOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.4,"20,236",tt4196450,movie,21 Dec 2016,"$15,861,566","Phantom Four, Bron Studios, Mandalay Pictures",N/A,True
