,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
596,Believer,2018,Not Rated,08 Jun 2018,123 min,"Action, Crime, Thriller",Hae-Young Lee,Jung Seo-Kyoung,"Seung-Won Cha, Cho Jin-woong, Ryu Jun-Yeol, Sung-ryung Kim",A police detective determined to catch the unseen boss of Asia's biggest drug cartel joins hands with a revenge-thirsty member of the gang.,Korean,South Korea,7 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BZDk5MzAyZjgtYjExMi00OTlkLTkzMmQtNzAxOGIwMjhmMjU4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.5,"2,000",tt7095654,movie,30 Oct 2018,"$365,639",Yong Film,N/A,True
597,Tex,1982,PG,30 Jul 1982,103 min,Drama,Tim Hunter,"S.E. Hinton (novel), Charles S. Haas (screenplay), Tim Hunter (screenplay)","Matt Dillon, Jim Metzler, Meg Tilly, Bill McKinney","After their mother dies and their father leaves them, teenage brothers Tex and Mason McCormick struggle to make it on their own.",English,USA,Nominated for 1 Golden Globe. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BYTI1YTllYzMtNzY0ZC00OWIxLWI2ODktMGI5MTBhMGFhMGEzL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.5,"2,004",tt0084783,movie,25 Feb 2016,"$7,400,000",Walt Disney Productions,N/A,True
598,Avengement,2019,Not Rated,24 May 2019,87 min,"Action, Crime",Jesse V. Johnson,"Stu Small, Jesse V. Johnson","Scott Adkins, Craig Fairbrass, Thomas Turgoose, Nick Moran","After years of assaults on him in prison, convicted felon Cain Burgess escapes for avengement on those responsible.",English,UK,1 nomination.,https://m.media-amazon.com/images/M/MV5BYmZlN2NiNzMtMjdmOS00OGQ3LTkxMTctOTM3MWQ0ZGEyMjM0XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.5,"12,142",tt8836988,movie,24 May 2019,N/A,N/A,N/A,True
599,Mutant Action,1993,N/A,03 Feb 1993,90 min,"Comedy, Fantasy, Sci-Fi, Thriller",Álex de la Iglesia,"Jorge Guerricaechevarría, Álex de la Iglesia","Antonio Resines, Álex Angulo, Frédérique Feder, Juan Viadas","In a future world ruled by good-looking people, a terrorist group of mutants led by Ramon Yarritu kidnap the daughter of Orujo, a rich businessman, to claim for the rights of the ugly people. Escaping from the police in their spaceship, Ramon try to kill his gang in order to get all the ransom. The trip ends abruptly when they crash in Axturiax, the planet of the crazy miners where no woman lives.",Spanish,"Spain, France",3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNjZiMmEyNzUtNjFkYi00NWVkLTg2MDAtMDNlZDE5ZTE4YWNiXkEyXkFqcGdeQXVyNjU3NDczNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.5,"4,970",tt0106215,movie,N/A,N/A,El Deseo S.A.,N/A,True
600,7 Days,2010,Not Rated,12 Nov 2010,105 min,"Crime, Drama, Horror, Thriller",Daniel Grou,"Patrick Senécal (adaptation), Patrick Senécal (novel)","Claude Legault, Rémy Girard, Martin Dubreuil, Fanny Mallette","Bruno Hamel is a thirty eight year old surgeon. He lives in Drummondville with his wife Sylvie, and their eight year-old daughter Jasmine. Like many happy people, he is leading an uneventful life until a beautiful fall afternoon, when his daughter is raped and murdered. From then on, the world of the Hamel family collapses. When the murderer is arrested, a terrible project germinates in Bruno's darkened mind. He plans to capture the ""monster"" and make him pay for his crime. The day the murderer appears in Court, Hamel, who had prepared his plan in great detail, kidnaps the monster and later sends the police a brief message stating that the rapist and murderer of his daughter was going to be tortured for 7 days and then executed. Once this task accomplished, he will then give himself up.","French, English",Canada,9 nominations.,https://m.media-amazon.com/images/M/MV5BYmNkMWFiZGMtYzU4Yi00ZjJiLWI1YmYtMWIwZjBjMWY0OTY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",N/A,6.5,"7,370",tt0445054,movie,29 Mar 2017,N/A,N/A,N/A,True
601,Metro,2013,TV-14,21 Feb 2013,133 min,"Action, Drama, Thriller",Anton Megerdichev,"Dmitry Safonov (novel), Denis Kuryshev, Viktoriya Evseeva (participation), Anton Megerdichev (participation)","Sergey Puskepalis, Anatoliy Belyy, Svetlana Khodchenkova, Anfisa Vistingauzen",Terror strikes the underground train system in Moscow in the form of a flood from a collapsed tunnel.,Russian,Russia,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNDViMjMwMjEtODI3OS00Njk3LWFjYzktNGNhMGY3ZjgwYThlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",N/A,6.5,"6,775",tt2649128,movie,01 Oct 2020,N/A,N/A,N/A,True
602,4,2004,Not Rated,01 Oct 2005,126 min,"Drama, Mystery, Sci-Fi",Ilya Khrzhanovskiy,Vladimir Sorokin,"Yuriy Laguta, Marina Vovchenko, Sergey Shnurov, Andrei Kudriashov","Two men and a woman happen to meet in a bar. We learn from their conversations both the intriguing and banal details of their lives. But is anyone really telling the truth? From the meat market, to the president's drinking habit or the soviet cloning project, this allegory opposes different aspects of contemporary Russian society.",Russian,"Russia, Netherlands",12 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTMyNTY0ODA1MV5BMl5BanBnXkFtZTcwNDExMjU5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,6.6,"2,069",tt0445161,movie,N/A,"$20,523",N/A,N/A,True
603,Sex Drive,2008,R,17 Oct 2008,109 min,"Comedy, Romance",Sean Anders,"Sean Anders (screenplay), John Morris (screenplay), Andy Behrens (book)","Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden","Ian is a high school senior in suburban Chicago, plagued by being a virgin. Online he's inflated his resume, met Ms. Tasty, and agreed to drive to Knoxville where she promises sex. He steals his homophobic, macho brother's GTO, and, with his two best friends, Lance and Felicia, heads south. Every young woman who meets Lance, including Felicia, is attracted to him, as he practices his aptly learned ""Pick-Up Artist"" skills. Ian, on the other hand, is a decent guy who wouldn't mind if his friendship with Felicia became a romance. By the time they get to Knoxville, they have encountered a jealous boyfriend, a menacing hitchhiker, jail birds, carjackers, an Amish community, and Ian's better judgment.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE0MTcyMzg5M15BMl5BanBnXkFtZTcwMDUyOTA4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.5,"84,527",tt1135985,movie,20 Dec 2015,"$8,402,485","Summit Entertainment, Alloy Entertainment",N/A,True
604,The Defender,1994,R,28 Jul 1994,92 min,"Action, Crime, Thriller",Corey Yuen,"Gordon Chan (screenplay), Kin Chung Chan (screenplay), Jack Maeby (english adaptation)","Jet Li, Christy Chung, Kent Cheng, Collin Chou","A corrupt businessman commits a murder and the only witness is the girlfriend of another businessman with close connections to the Chinese government, so a bodyguard from Beijing is dispatched to help two Hong Kong cops protect the witness. Complications arise when the bodyguard and the witness must confront their deep feelings for one another.","Cantonese, Mandarin, English",Hong Kong,1 nomination.,https://m.media-amazon.com/images/M/MV5BZjUzZTU3N2QtMGVmZC00MzQzLTgxYjAtMDk0OTg2NTQwYjY3XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,6.5,"4,863",tt0111835,movie,01 Apr 2017,N/A,N/A,N/A,True
605,Bullet,1996,R,31 May 1996,96 min,"Action, Crime, Drama",Julien Temple,"Mickey Rourke, Bruce Rubenstein","Mickey Rourke, Frank Senger, Adrien Brody, John Enos III","Butch ""Bullet"" Stein is a Jewish junkie from the mean streets of Brooklyn, is paroled after eight years in prison. Butch rips off a runner for local drug dealer, Tank, and is soon right back into his old habits of snorting coke and shooting up heroin with his best friend Lester. Enraged by Butch's affront and already determined to get revenge on him for a past wrong, Tank sets about getting even with his old enemy by hiring a hulking brute, Gates to beat Butch. When the confrontation occurs, however, Gates breaks his hand on the battle-hardened Butch. Besides Lester, the only people in Butch's corner are his two brothers, the mentally-unhinged Vietnam War veteran Louis and aspiring artist Ruby, neither of whom can be counted on to help him in the inevitable showdown.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2RiMDYyNDQtZWI4Mi00NzYyLTg4MjAtNTFhODgyZGI3ZjdlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}]",N/A,6.5,"7,886",tt0115781,movie,14 Jan 2003,N/A,"Clipsal Films, Village Roadshow Pictures",N/A,True
606,Kray,2010,Not Rated,23 Sep 2010,124 min,"Adventure, Drama, History, Romance",Aleksey Uchitel,"Aleksandr Gonorovskiy (story), Aleksandr Gonorovskiy, Gerard Michael MacCarthy (English language adaptation)","Vladimir Mashkov, Anjorka Strechel, Yuliya Peresild, Sergey Garmash","The action takes place shortly after the end of the Second World War in the Siberian hinterland, among Russians and Germans with damaged personal stories and a strange transformation: the victors seem to be crawling into the skins of the defeated, and vice versa. Ignat, is the embodiment of the larger-than-life image of the Soviet victorious warrior who, in fact, proves to be shell-shocked, sick and broken, although not completely destroyed. Trains become fetish for the heroes of the film, and speed becomes a mania; they virtually become one with their steam engines, while the machines take on human names. The heroes set up an almost fatal race in the Siberian forest, risking their own lives and those of others.","Russian, German",Russia,Nominated for 1 Golden Globe. Another 9 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNDgxNDkyNTkyN15BMl5BanBnXkFtZTcwOTMwNDk5Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}]",N/A,6.5,"2,926",tt1706414,movie,10 Aug 2016,N/A,Rock Films,N/A,True
607,Already Tomorrow in Hong Kong,2015,Not Rated,12 Feb 2016,78 min,"Comedy, Romance",Emily Ting,Emily Ting,"Jamie Chung, Bryan Greenberg, Richard Ng, Sarah Lian","An attraction forms when a Chinese American girl visiting Hong Kong for the first time meets an American expat who shows her the way, but timing may not quite be on their side. A walk and talk romance set in the beautiful city of Hong Kong, the film asks the question - what happens when you meet the right person at the wrong time?",English,"USA, Hong Kong",2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNTA5OTUzNDQ2M15BMl5BanBnXkFtZTgwNzM2NzYxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.5,"5,284",tt3700804,movie,17 Jan 2017,"$21,206","Unbound Feet Productions, IXII Productions",N/A,True
608,Day and Night,2004,Not Rated,06 Aug 2004,95 min,Drama,Simon Staho,"Peter Asmussen, Per Nielsen (storyline consultant), Simon Staho","Mikael Persbrandt, Sam Kessel, Maria Bonnevie, Michael Nyqvist","DAY AND NIGHT is about people that love and want to be loved. It's the story of a father, his young son, his unfaithful wife, her secret lover, his young mistress, his lonely sister, his forgetful mother, a fanatic football coach, a pregnant whore and an angel disguised as an old man. They are all looking for the answer to the same question: ""If love is the answer - what is the question?""",Swedish,"Sweden, Denmark",2 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2NzU4MDcyMl5BMl5BanBnXkFtZTcwNzg4NDQzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"1,571",tt0387151,movie,N/A,N/A,N/A,N/A,True
609,Dracula,1979,R,20 Jul 1979,109 min,"Drama, Horror, Romance",John Badham,"W.D. Richter (screenplay), Hamilton Deane (play), John L. Balderston (play), Bram Stoker (novel)","Frank Langella, Laurence Olivier, Donald Pleasence, Kate Nelligan","When a ship is wrecked off Whitby, the only survivor, Count Dracula, is discovered lying on the beach by the sickly young Mina Van Helsing, who is visiting her dear friend Lucy Seward. Lucy, her fiancé Jonathan Harker (a solicitor), and her father Dr. Jack Seward (who runs the local asylum) try to make the Count feel welcome to England. The Count quickly takes the life of Mina, and proceeds to romance Lucy, with the intention of making her his greatest bride. Soon after the death of Mina, the Sewards call her father Dr. Abraham Van Helsing to come to their home. As Lucy falls deeper under the spell of the Count, Dr. Van Helsing almost immediately comes to understand that his daughter fell prey to a vampire and discovers the culprit to be none other than the Count himself. Dr. Van Helsing, Dr. Seward, and Harker work together to foil the Count's plans to take Lucy away to his native Transylvania.","English, Dutch, Romanian, Russian",UK,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZTg3YmEwNjItZDdhYS00ODIzLTg5YzAtOGNhNTBhYWM0ZmEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.5,"9,244",tt0079073,movie,12 Feb 2014,"$20,158,970",Universal Pictures,N/A,True
610,Maybe... Maybe Not,1994,R,12 Jul 1996,93 min,Comedy,Sönke Wortmann,"Sönke Wortmann (screenplay), Ralf König (comics ""Der bewegte Mann"" and ""Pretty Baby"")","Til Schweiger, Joachim Król, Katja Riemann, Rufus Beck","The handsome young Axel is always on the hunt for women although he already has a girlfriend named Doro. One day Doro catches Axel in the act with another woman. She ends their relationship and throws him out of her apartment. Seeking a new home, Axel is introduced to Walter, a homosexual, who finds Axel quite attractive. Walter takes Axel to a gay party where they meet Norbert, who has a big apartment and is more than willing to let Axel stay for a while because he thinks he can seduce him. Meanwhile, Doro finds out that she is pregnant with Axel's child and now she tries to get him back, not knowing that he lives among homosexuals. This makes for a lot of funny incidents between the gay world and the straight world. But will Doro get Axel back or will he stay with Norbert instead?",German,Germany,10 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMmQ0NGYwZjQtYmQ2OC00YThjLWJjMWMtZmMzM2Y5NTg5NDJlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.5,"5,849",tt0109255,movie,N/A,"$468,930",Constantin Film,N/A,True
611,Vice Squad,1982,R,22 Jan 1982,97 min,"Action, Crime, Drama, Thriller",Gary Sherman,"Sandy Howard, Kenneth Peters, Robert Vincent O'Neil","Season Hubley, Gary Swanson, Wings Hauser, Pepe Serna","A Los Angeles businesswoman, known only by her street name of Princess, turns to prostitution to support herself and her young daughter when she's forced by Detective Tom Walsh and his vice squad to help them arrest a brutal pimp named Ramrod for the murder of a prostitute named Ginger. But when Ramrod learns that he was set up, he escapes from police custody and begins a long night of tracking down Princess while Walsh and his vice squad are always one step behind him.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTRhYjgxOWYtNjViNS00ZTEzLWI4NWEtMzNhMTEzNWVmMGVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.5,"1,994",tt0084861,movie,13 Aug 2019,"$13,253,583",Hemdale Studios,N/A,True
612,Vigilante,1982,R,04 Mar 1983,90 min,"Action, Crime, Thriller",William Lustig,Richard Vetere,"Robert Forster, Fred Williamson, Richard Bright, Rutanya Alda","Eddie Marino is a factory worker in New York City. He has a wife named Vickie and a son named Scott. Eddie's friend and co-worker Nick and some of the factory's other workers have formed a vigilante group because Nick and the group are fed up with the pimps, gangs, and drug dealers who keep taking over the neighborhoods. Nick and his group are also sick and tired of the police, because the police always fail to protect people who become victims. Eddie goes home from work one night, only to discover that Vickie has been stabbed, and Scott has been shot dead. Frederico ""Rico"" Melendez, the leader of a Puerto Rican street gang, is arrested for Vickie's stabbing and Scott's murder. Assistant District Attorney Mary Fletcher plans to put Rico away for as long as possible, since New York doesn't have the death penalty. Nick tries to convince Eddie to join the vigilante group, but Eddie turns Nick down, preferring to let the courts handle Rico. Nick makes it clear that he has no faith whatsoever in the police and the judicial system. The case against Rico doesn't make it past the arraignment. Corrupt judge Sinclair sets Rico free with a two year suspended sentence. Eddie goes crazy and tries to strangle judge Sinclair, who sentences Eddie to spend 30 days in jail for that. It was Rico's right hand man, Prago, who had fired the shot that killed Scott while Rico stabbed Vickie. Prago also paid judge Sinclair to set Rico free. In jail, Eddie befriends an inmate named Rake. As soon as Eddie is released from jail, he changes his mind about Nick's vigilante group. Eddie joins the group so he can go after Rico, Prago and judge Sinclair.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTQ5N2FiNzYtZTQxYi00YmNjLTkyMDQtZGVjMTA2YmQ1YmE2XkEyXkFqcGdeQXVyNjU5MjcxOTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,6.5,"3,071",tt0084867,movie,10 Aug 2016,"$5,091,888",Magnum Motion Pictures Inc.,N/A,True
