,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
494,Redemption Day,2021,R,08 Jan 2021,99 min,"Action, Thriller",Hicham Hajji,"Hicham Hajji (story by), Lemore Syvan, Sam Chouia, Hicham Hajji","Gary Dourdan, Serinda Swan, Andy Garcia, Brice Bexter","When the love of his life is kidnapped and held for ransom by terrorists, a war hero Brad Paxton races against the clock to rescue her in a daring and deadly operation that pits him against the most powerful and shadowy forces.","English, French",USA,1 win.,https://m.media-amazon.com/images/M/MV5BYjFjOTI3MjItZTAzNS00Yjk4LWEyNDAtZTA4ZDNiM2FiNjVjXkEyXkFqcGdeQXVyMTYxNzI2MTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,6.7,"21,125",tt4439620,movie,12 Jan 2021,N/A,"H Films, Redemption Film, Buffalo 8 Productions",N/A,True
495,Rock 'n' Roll High School,1979,PG,11 Feb 1981,93 min,"Comedy, Music","Allan Arkush, Joe Dante","Richard Whitley (screenplay by), Russ Dvonch (screenplay by), Joseph McBride (screenplay by), Allan Arkush (story by), Joe Dante (story by)","P.J. Soles, Vincent Van Patten, Clint Howard, Dey Young","Vince Lombardi High School keeps losing principals to nervous breakdowns because of the students' love of rock 'n' roll and their disregard of education. The putative leader of the students is Riff Randell, who loves the music of the Ramones. A new principal, the rock-music-hating Miss Evelyn Togar, is brought in and promises to put an end to the music craze. When Miss Togar and a group of parents attempt to burn a pile of rock records, the students take over the high school, joined by the Ramones, who are made honorary students. When the police are summoned and demand that the students evacuate the building, they do so, which leads to an explosive finale.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTk4NTBlODMtOWRjZi00MjAyLWE0YmQtNGU5Yjk3NzgyNmM2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.7,"9,214",tt0079813,movie,03 May 2018,N/A,New World Pictures,N/A,True
496,King Arthur: Legend of the Sword,2017,PG-13,12 May 2017,126 min,"Action, Adventure, Drama, Fantasy",Guy Ritchie,"Joby Harold (screenplay by), Guy Ritchie (screenplay by), Lionel Wigram (screenplay by), David Dobkin (story by), Joby Harold (story by)","Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou","Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",English,"UK, USA, Australia",10 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3ODY3Njc5Ml5BMl5BanBnXkFtZTgwMjQ5NjM5MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.7,"195,497",tt1972591,movie,20 Jun 2017,"$39,175,066","Weed Road, Ritchie/Wigram, Safehouse Pictures",N/A,True
497,Emma,1996,PG,30 Aug 1996,120 min,"Comedy, Drama, Romance",Douglas McGrath,"Jane Austen (novel), Douglas McGrath (screenplay)","Gwyneth Paltrow, James Cosmo, Greta Scacchi, Alan Cumming","Emma Woodhouse is a congenial young lady who delights in meddling in other people's affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightly.",English,"UK, USA",Won 1 Oscar. Another 2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BN2E1YTUzZDAtODQ2YS00MWNjLWEzMzAtZjgwY2M3ZTcwOTJhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.7,"36,619",tt0116191,movie,14 Apr 2017,"$22,231,658","A&amp;E Television Networks, Meridian Broadcasting, Chestermead",N/A,True
498,The Giant Mechanical Man,2012,PG-13,27 Apr 2012,94 min,"Comedy, Drama, Romance",Lee Kirk,Lee Kirk,"Jenna Fischer, Chris Messina, Malin Akerman, Rich Sommer",An offbeat romantic comedy about a silver-painted street performer and the soft spoken zoo worker who falls for him.,English,"USA, Poland",N/A,https://m.media-amazon.com/images/M/MV5BMTQwNjQwMjg0M15BMl5BanBnXkFtZTcwNjA3ODE2Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.7,"9,713",tt1769363,movie,17 Apr 2016,"$7,396",Votiv Films,N/A,True
499,Bite the Bullet,1975,PG,25 Jun 1975,132 min,"Action, Adventure, Western",Richard Brooks,Richard Brooks,"Gene Hackman, Candice Bergen, James Coburn, Ben Johnson","At the beginning of the 20th century, a newspaper organizes an endurance horse race: 700 miles to run in a few days. 9 adventurers are competing, among them a woman, Miss Jones, a Mexican, an Englishman, a young cowboy, an old one and two friends, Sam Clayton and Luke Matthews. All those individualists will learn to respect each other.","English, Spanish",USA,Nominated for 2 Oscars. Another 1 win.,https://m.media-amazon.com/images/M/MV5BZmU3NGQ0OTktN2RmMS00ZjllLWJlOTktYzI3MDcwMjQxNTc3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.7,"4,894",tt0072705,movie,16 Apr 2012,N/A,"Columbia Pictures Corporation, Vista, Persky-Bright Productions",N/A,True
500,The Divine Move,2014,Not Rated,25 Jul 2014,118 min,"Action, Crime",Beom-gu Cho,Seong-hyeob Yu,"Kil-kang Ahn, Sung-Ki Ahn, Greg Chun, Marc Diraison","Professional baduk player Tae-seok loses a high-stakes game to infamous underground gambler Sal-soo, and ends up framed for the murder of his own brother and locked up in prison. He vows revenge and trains ferociously. After serving his seven-year sentence, he gets in touch with his brother's former associate ""Tricks,"" hermit and blind master player ""The Lord,"" and skillful junkyard owner Mok-su; together, they begin formulating a plan to get back at Sal-soo and his men. Tae-seok slowly penetrates Sal-soo's inner circle and his gambling joint, and eliminates Sal-soo's men one by one. But Sal-soo discovers Tae-seok's true identity and engages him in one final game that will seal the fates of the two men involved.","Korean, Hindi",South Korea,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNDFjNDI0NGUtYTBlYi00MWY2LTg1ZGYtYzRlODk3NWQyZjEyXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.7,"2,103",tt3419894,movie,17 Mar 2017,"$136,707",N/A,N/A,True
501,The Equalizer 2,2018,R,20 Jul 2018,121 min,"Action, Crime, Thriller",Antoine Fuqua,"Richard Wenk, Michael Sloan (based on the television series created by), Richard Lindheim (based on the television series created by)","Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean","Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?","English, French, Turkish, Hebrew, Arabic, Spanish",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.7,"137,468",tt3766354,movie,13 Nov 2018,"$102,084,362","Escape Artists, Mace Neufeld Productions, Zhiv",N/A,True
502,The Tingler,1959,Not Rated,29 Jul 1959,82 min,Horror,William Castle,Robb White,"Vincent Price, Judith Evelyn, Darryl Hickman, Patricia Cutts","Dr. Warren Chapin is a pathologist who regularly conducts autopsies on executed prisoners at the State prison. He has a theory that fear is the result of a creature that inhabits all of us. His theory is that the creature is suppressed by our ability to scream when fear strikes us. He gets a chance to test his theories when he meets Ollie and Martha Higgins, who own and operate a second-run movie theater. Martha is deaf and mute and if she is unable to scream, extreme fear should make the creature, which Chapin has called the Tingler, come to life and grow. Using LSD to induce nightmares, he begins his experiment.","English, American Sign Language",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BN2RkOGVmMDctODk3OC00ZWY3LWIyOWMtMGY5NzY0N2QyOTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}]",N/A,6.7,"7,429",tt0053363,movie,01 Jan 2013,N/A,Columbia Pictures Corporation,N/A,True
503,Hunter X Hunter: Phantom Rouge,2013,TV-14,12 Jan 2013,97 min,"Animation, Action, Adventure",Yûzô Satô,"Yoshihiro Togashi (manga), Shôji Yonemura (screenplay)","Tom Bauer, Edward Bosco, Griffin Burns, Robbie Daymond","Kurapika became a Hunter to take vengeance on the Class-A crime group Phantom Troupe who massacred his clan for their unique eyes. The eyes of the Kurta clan turn scarlet in times of anger or emotional agitation and are considered the most beautiful treasures in the world. Kurapika continues to pursue the Phantom Troupe but an unknown party has stolen his ""scarlet eyes"". With the help of Gon, Killua and Leorio, Kurapika' s life was saved. However, the Phantom Troupe shows up before them and blocks their way. The true identity of the one with the No.4 spider tattoo is about to be unveiled.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BODEzNjlkMDEtMDViNS00MWE5LWI0YjMtZDRiNjhjNWQ4ZDNlXkEyXkFqcGdeQXVyMjQ3NTQ4MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.7,"2,131",tt2918988,movie,22 Feb 2018,N/A,Nippon Television Network,N/A,True
504,"Bikram: Yogi, Guru, Predator",2019,TV-MA,20 Nov 2019,86 min,"Documentary, Crime",Eva Orner,N/A,"Larissa Anderson, Francesca Asumah, Sarah Baughn, Bikram Choudhury",Tracing from his rise in the 1970s to his disgrace in accusations of rape and sexual harassment in more recent years.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNGEzNjU0MTQtNDNlNS00Y2U5LWE5ZmItYWMxNjVhOTRhMzM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,"5,867",tt10883004,movie,20 Nov 2019,N/A,N/A,N/A,True
505,Lady Chatterley,2006,R,01 Nov 2006,168 min,"Drama, Romance",Pascale Ferran,"D.H. Lawrence (novel), Roger Bohbot, Pascale Ferran, Pierre Trividic (dialogue)","Marina Hands, Jean-Louis Coulloc'h, Hippolyte Girardot, Hélène Alexandridis","Sir Clifford has returned from the Great War to his estate near Sheffield, paralyzed from the waist down. Lady Constance, his young wife, cares for him, but she's lifeless, enervated. Her physician prescribes the open air, and she finds a quiet retreat at the hut - the workplace - of Parkin, the estate's gamekeeper. The rhythms of nature awaken Connie - daffodils, pheasant chicks - and soon she and Parkin become lovers. She's now radiant. Parkin, too, opens up. Class distinctions and gender roles may be barriers to the affair becoming more. Connie's trip to France, with her father and sister, bring the lovers to a nuanced resolution.",French,"Belgium, France",11 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTM1NDg2NzE1OV5BMl5BanBnXkFtZTcwMjIyMzU1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,6.7,"4,344",tt0459880,movie,17 Apr 2020,"$687,414",Maïa Films,N/A,True
506,Young & Beautiful,2013,Not Rated,25 Apr 2014,95 min,"Drama, Romance",François Ozon,François Ozon,"Marine Vacth, Géraldine Pailhas, Frédéric Pierrot, Fantin Ravat","French teenager Isabelle is spending her summer holiday with her middle-class family in the south of France and decides to lose her virginity with German teenager Felix. Then she returns to Paris with her mother Sylvie, her stepfather Patrick and her younger brother Victor. Then Isabelle works as a call girl using the nickname Lea, meeting old men. She feels affection for her client Georges that is married with a daughter. When Georges dies from a heart attack while having sex with Isabelle in a hotel, she flees but the police investigate and identify her. The detectives in charge of the investigation disclose to Sylvie, who is devastated.","French, German",France,4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BNzE5MzA4ODY1OV5BMl5BanBnXkFtZTgwOTMzMTczMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.7,"33,036",tt2752200,movie,04 Apr 2017,"$61,067",Mandarin Films,N/A,True
507,Is Anybody There?,2008,PG-13,15 May 2009,94 min,Drama,John Crowley,Peter Harness,"Bill Milner, Anne-Marie Duff, Ralph Riach, Linzey Cocker","Set in 1980s seaside England, this is the story of Edward, an unusual ten year old boy growing up in an old people's home run by his parents. Whilst his mother struggles to keep the family business afloat, and his father copes with the onset of mid-life crisis, Edward is busy tape-recording the elderly residents to try and discover what happens when they die. Increasingly obsessed with ghosts and the afterlife, Edward's is a rather lonely existence until he meets Clarence, the latest recruit to the home, a retired magician with a liberating streak of anarchy. Is Anybody There? tells the story of this odd couple - a boy and an old man - facing life together, with Edward learning to live in the moment and Clarence coming to terms with the past.",English,UK,2 nominations.,https://m.media-amazon.com/images/M/MV5BYTk4NDY0ZWItMGIyYi00NGFhLTljMWYtM2IzYjcxYjhhODNjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.7,"4,685",tt1130088,movie,19 Feb 2016,"$2,026,756","Heyday Films, Big Beach",N/A,True
508,Dragon Ball Z: Lord Slug,1991,Not Rated,07 Aug 2001,43 min,"Animation, Action, Fantasy",Mitsuo Hashimoto,"Akira Toriyama (original manga ""Dragon Ball""), Takao Koyama (screenplay), Neil Bligh (Writer: English Version)","Masako Nozawa, Toshio Furukawa, Mayumi Tanaka, Hiromi Tsuru","When an asteroid nearly destroys Planet Earth, a space ship emerges from the asteroid and lands on Earth. The new terror is Lord Slug, a nomadic alien who plans to destroy all life on Earth, and the only one who can stop him is Goku!",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYjY0ODM5MzEtZmY3ZC00YWUwLTlkYjAtNjgyMjAwYTg1NTE5XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}]",N/A,6.7,"5,273",tt0142244,movie,22 Apr 2018,N/A,Toei Co. Ltd.,N/A,True
509,Tower of London,1939,Approved,17 Nov 1939,92 min,"Drama, History",Rowland V. Lee,Robert N. Lee (original screen play),"Basil Rathbone, Boris Karloff, Barbara O'Neil, Ian Hunter","In the 15th century Richard Duke of Gloucester, aided by his club-footed executioner Mord, eliminates those ahead of him in succession to the throne, then occupied by his brother King Edward IV of England. As each murder is accomplished he takes particular delight in removing small figurines, each resembling one of the successors, from a throne-room dollhouse, until he alone remains. After the death of Edward he becomes Richard III, King of England, and need only defeat the exiled Henry Tudor to retain power.","English, Latin, French",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZWE4MmM5ZGUtZmY0NS00NmZkLTk0YzgtYWI5MGIyZWJkZDljXkEyXkFqcGdeQXVyMjM0ODM0NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",N/A,6.7,"1,760",tt0032049,movie,24 Jan 2006,N/A,N/A,N/A,True
510,Cash Truck,2004,N/A,14 Apr 2004,95 min,"Drama, Thriller, Action, Crime",Nicolas Boukhrief,"Éric Besnard, Nicolas Boukhrief","Albert Dupontel, Jean Dujardin, François Berléand, Claude Perron","In France, the disturbed and mysterious Alexandre Demarre is hired as security guard for the Vigilante armored truck company earning 1,200 euros per month and lodges in a hotel nearby the company for 1,450 euros for a month. He becomes close to his colleagues, actually a group of losers, without motivation or perspective, paranoids, depressed and substances addicted men, and prepares a personal file with the profile of each one. Along the days, the real intentions of Alex in working at Vigilante are disclosed.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BZTVkNGEzMDYtODgyZC00ZWUzLTg2ZjYtNmE2OGY0Zjc3OWVkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]",N/A,6.7,"3,074",tt0347330,movie,24 Nov 2005,N/A,Studio Canal,N/A,True
511,Samba,2014,R,15 Oct 2014,118 min,"Comedy, Drama, Romance","Olivier Nakache, Éric Toledano","Éric Toledano (scenario), Olivier Nakache (scenario), Delphine Coulin (collaboration), Muriel Coulin (collaboration), Delphine Coulin (novel)","Omar Sy, Charlotte Gainsbourg, Tahar Rahim, Izïa Higelin","Samba migrated to France ten years ago from Senegal, and has since been plugging away at various lowly jobs. Alice is a senior executive who has recently undergone a burn-out. Both struggle to get out of their dead-end lives. Samba's willing to do whatever it takes to get working papers, while Alice tries to get her life back on track until fate draws them together.","French, English, Portuguese, Russian, Serbian, Arabic",France,4 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNzIxOTgzMV5BMl5BanBnXkFtZTgwNTk5NTIwNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.7,"15,277",tt3399024,movie,11 Sep 2016,"$151,530","Ciné+, Indéfilms Initiative, Gaumont, TF1, Angoa-Agicoa, Ten Films, Procirep, Quad Productions, TF1 Films Production, Cinémage 8 Développement, Canal+",N/A,True
